id,x0,y0,x1,y1
99,122,106,126,106
99,128,98,128,106
99,126,110,124,106
99,128,108,130,108
99,130,108,128,110
99,128,110,130,110
99,130,110,130,108
99,130,108,126,108
99,128,106,132,110
99,132,110,134,110
99,134,110,132,110
99,132,110,130,108
99,130,108,126,108
99,126,108,122,106
99,126,108,130,108
99,130,108,130,106
99,128,108,124,108
99,126,108,130,108
99,130,108,130,108
99,128,108,130,110
99,130,110,130,108
99,130,108,126,108
99,128,106,132,108
99,132,108,130,106
99,130,106,126,106
99,126,106,124,108
99,132,108,130,110
99,130,110,128,106
99,130,108,126,108
99,132,108,134,110
99,134,108,132,108
99,132,108,74,74
99,124,108,124,106
99,124,106,126,106
99,126,106,124,108
99,134,108,130,110
99,130,110,128,112
99,130,112,128,108
99,130,106,128,106
99,128,106,76,78
99,128,106,126,108
99,128,108,124,108
99,132,108,124,108
99,128,108,124,108
99,130,106,126,108
99,130,108,130,106
99,130,106,132,108
99,132,108,134,108
99,130,106,122,106
99,136,108,130,108
99,130,108,126,106
99,126,106,122,106
99,130,108,130,108
99,130,108,74,74
99,130,106,126,106
99,130,112,124,102
99,130,110,130,110
99,130,110,132,110
99,130,108,130,108
99,130,108,132,108
99,130,112,74,78
99,126,108,130,110
99,128,114,128,110
99,128,108,126,106
99,126,106,116,106
99,130,106,130,106
99,130,106,126,106
99,126,106,124,108
99,130,106,124,108
99,132,108,130,106
99,130,106,126,106
99,126,106,124,108
99,128,108,124,108
99,122,108,126,108
99,126,108,126,106
99,128,108,124,108
99,124,108,128,108
99,126,108,130,108
99,130,108,130,110
99,128,106,124,102
99,128,108,126,108
99,130,108,124,108
99,128,112,74,74
99,128,114,74,74
99,126,108,128,112
99,128,112,130,110
99,130,110,128,108
99,128,108,122,106
99,140,108,124,108
99,124,108,124,110
99,130,106,126,108
99,130,106,126,106
99,126,106,124,108
99,124,108,128,108
99,130,106,126,108
99,128,106,126,108
99,126,108,122,108
99,130,106,126,108
99,152,108,126,108
99,124,110,124,108
99,130,106,126,106
99,134,108,130,110
99,130,110,126,106
99,126,106,122,106
99,130,108,130,108
99,130,108,122,106
99,124,106,126,108
99,126,108,128,110
99,128,110,128,108
99,128,108,126,108
99,128,108,128,108
99,128,108,128,108
99,128,108,130,110
99,126,108,130,108
99,122,108,126,108
99,132,108,124,108
99,128,106,130,106
99,130,106,118,106
98,164,98,164,98
98,162,96,162,94
98,162,94,160,96
