id,x0,y0,x1,y1
299,90,94,92,90
299,90,94,92,90
299,90,98,92,96
299,92,92,94,90
299,94,90,96,86
299,90,98,92,96
299,92,96,92,94
299,94,94,96,86
299,94,90,96,88
299,96,88,98,84
299,94,94,96,92
299,94,92,98,84
299,86,96,90,94
299,90,94,96,86
299,92,96,94,94
299,94,90,96,88
299,84,102,88,98
299,96,88,98,86
299,88,98,90,96
299,90,96,96,88
299,92,96,94,94
299,94,90,96,88
299,96,88,98,82
299,96,88,98,84
299,90,92,92,90
299,90,94,94,90
299,94,90,96,88
299,92,98,94,96
299,90,98,92,96
299,94,96,96,94
299,96,90,100,82
299,92,98,94,96
299,94,92,96,90
299,92,96,92,94
299,94,96,96,88
299,96,88,98,86
299,76,110,80,106
299,90,98,94,94
299,92,96,94,94
299,90,96,94,92
299,94,92,96,86
299,84,106,88,100
299,92,98,94,96
299,90,98,94,94
299,94,92,96,90
299,96,90,100,82
299,88,100,92,96
299,92,96,94,92
299,94,92,96,88
299,88,96,92,94
299,88,100,90,98
299,92,96,94,92
299,94,92,96,90
299,94,94,96,90
299,88,98,92,94
299,94,90,98,86
299,88,96,90,94
299,90,94,94,92
299,92,92,94,90
299,92,96,92,94
299,86,102,88,100
299,90,96,92,94
299,94,94,96,90
299,96,90,98,86
299,88,100,90,98
298,80,166,74,74
298,76,172,76,170
298,78,164,78,154
298,78,160,78,154
298,78,156,78,154
298,78,154,78,154
298,78,166,78,158
298,76,172,76,170
298,76,170,76,166
298,78,162,78,160
298,78,160,78,156
298,78,158,74,78
298,78,156,78,152
298,78,154,78,152
298,76,164,76,162
298,78,170,76,170
298,78,162,78,162
298,80,170,80,168
298,76,166,76,164
298,78,170,76,170
298,80,164,80,158
298,80,160,80,158
298,78,160,78,160
298,78,164,78,164
298,78,164,80,162
298,78,164,80,162
298,78,162,80,160
298,80,160,80,156
298,78,160,78,154
298,78,156,78,150
298,78,158,78,158
298,78,158,78,150
298,80,168,80,166
298,80,162,80,156
298,78,162,78,162
298,78,154,78,152
298,78,164,78,164
298,78,164,78,164
298,78,164,78,160
298,80,164,80,160
298,78,156,78,154
298,78,160,76,158
298,78,158,78,156
298,80,178,82,178
298,82,180,78,180
298,78,162,76,156
298,78,166,78,166
298,78,164,78,156
298,80,172,78,172
298,78,172,78,168
298,78,166,78,162
298,78,162,80,160
298,76,166,76,164
298,80,170,78,168
298,80,166,80,162
298,78,154,78,152
298,78,166,78,164
298,78,164,76,166
298,78,168,78,168
298,78,168,78,166
298,80,166,80,164
298,78,168,80,164
298,80,164,80,162
298,78,162,76,156
298,78,162,78,160
298,78,160,78,156
298,78,160,76,158
298,80,166,80,162
298,80,164,78,164
298,78,164,78,164
298,78,164,80,162
298,80,164,80,162
298,78,162,78,158
298,78,164,78,164
298,78,164,80,162
298,80,162,80,160
298,78,160,78,154
298,80,168,80,166
298,78,164,80,162
298,78,162,78,160
298,78,162,78,156
298,78,162,80,160
298,78,156,78,156
298,80,168,80,164
298,78,164,78,162
298,84,184,82,184
298,80,164,80,162
298,80,168,80,166
298,80,164,80,162
298,80,164,80,162
298,76,164,76,160
298,78,162,78,160
298,80,164,78,164
298,84,176,82,176
298,78,162,78,158
298,80,164,78,164
298,78,164,78,160
298,78,158,78,156
298,80,170,78,170
298,78,170,78,168
298,78,168,78,168
298,78,168,78,162
298,78,164,80,162
298,78,164,78,162
298,76,162,78,160
298,78,160,78,156
298,80,162,80,156
298,78,164,74,76
298,78,152,78,152
298,78,154,78,154
298,78,166,78,166
298,78,152,78,150
298,78,166,78,166
298,80,170,78,168
298,78,168,72,78
298,78,168,78,166
298,78,166,78,166
298,78,166,80,162
