id,x0,y0,x1,y1
99,118,138,114,140
99,124,138,124,144
99,122,148,122,150
99,122,150,124,142
99,122,138,118,136
99,118,136,118,138
99,118,138,120,138
99,120,138,118,136
99,122,136,124,138
99,124,138,124,142
99,124,134,120,136
99,120,136,114,136
99,114,126,112,126
99,108,128,106,132
99,114,136,116,136
99,116,136,116,138
99,124,134,72,76
99,124,140,122,138
99,122,136,116,136
99,122,138,118,138
99,118,138,116,136
99,114,142,116,138
99,118,134,120,130
99,124,140,122,148
99,122,148,122,146
99,118,130,114,132
99,124,134,118,136
99,122,134,124,128
99,126,142,128,144
99,124,136,120,138
99,120,138,114,138
99,118,134,120,130
99,118,136,114,140
99,126,148,132,146
99,126,148,122,150
99,122,150,122,150
99,122,138,118,138
99,122,134,118,136
99,122,138,126,140
99,122,136,118,136
99,118,136,120,138
99,124,138,124,142
99,124,142,122,144
99,122,134,120,136
99,120,136,116,136
99,122,148,128,148
99,128,148,136,144
99,124,138,120,138
99,120,138,74,74
99,102,118,94,126
99,132,156,134,158
99,124,140,126,140
99,126,144,124,146
99,110,134,118,134
99,124,148,124,150
99,124,140,124,144
99,124,144,122,146
99,122,146,120,146
99,120,146,124,142
99,126,142,124,140
99,124,144,124,138
99,124,138,120,138
99,120,138,118,136
99,122,150,122,146
99,122,146,124,140
99,124,140,124,136
99,126,138,124,144
99,114,126,112,126
99,122,148,124,144
99,120,154,126,142
99,122,138,118,138
99,124,140,124,144
99,122,136,128,130
99,118,134,120,130
99,124,138,120,138
99,120,138,120,138
99,120,138,124,140
99,124,140,124,140
99,118,140,120,138
99,122,136,114,138
99,130,146,126,148
99,112,144,114,138
99,120,132,116,134
99,116,134,114,136
99,118,136,118,138
99,118,138,120,138
99,120,138,114,140
99,130,150,128,148
99,102,116,96,122
99,110,134,118,136
99,124,144,124,138
99,124,138,120,136
99,120,136,118,136
99,122,138,124,142
99,124,136,126,136
99,122,128,114,132
99,122,136,130,134
99,120,138,116,138
99,134,160,132,162
99,122,148,124,144
99,118,130,114,134
99,110,140,118,138
99,130,146,126,148
99,132,154,130,152
99,130,150,128,148
99,128,148,128,144
99,122,138,114,136
99,120,136,114,138
99,124,138,124,142
99,124,138,124,144
99,124,142,128,142
99,122,136,124,130
99,124,140,120,138
99,124,144,122,146
99,106,136,120,136
99,122,150,126,150
99,128,148,128,150
99,120,138,124,142
99,124,142,124,144
99,124,144,128,142
99,130,152,130,148
